,Year,Semester,Course,Total Students,Course Name,Average_Grade
322,2015-16,1,CS601A,25,MATHEMATICS FOR COMPUTER SCIENCE,7.2
323,2015-16,1,CS602A,25,DESIGN AND ANALYSIS OF ALGORITHMS,6.4
324,2015-16,1,MS602A,18,ELECTRICAL AND DIELECTRIC MATERIALS,8
325,2015-16,1,VLM605,39,COMPUTER INTEGRATED MANUFACTURING SYSTEMS,7.33333333333333
326,2015-16,1,VLM606,39,DATA ANALYSIS AND DECISION MAKING,8.41025641025641
327,2015-16,1,VLM601,39,PRODUCT DESIGN AND NEW PRODUCT MANAGEMENT,7.8974358974359
328,2015-16,1,VLM602,39,SUPPLY CHAIN MANAGEMENT,7.02564102564103
329,2015-16,1,VLM603,39,ADVANCE MATERIALS,8.2051282051282
330,2015-16,1,VLM604,39,AUTOMATION & ROBOTICS IN MANUFACTURING,8.46153846153846
331,2015-16,2,CS771A,39,MACHINE LEARNING TECHNIQUES,6.15384615384615
332,2015-16,2,MTH424A,27,PARTIAL DIFFERENTIAL EQUATIONS,7.85185185185185
333,2015-16,2,AE211A,62,INCOMPRESSIBLE AERODYNAMICS,5.90322580645161
334,2015-16,2,AE322A,28,FLIGHT MECHANICS- II,7.85714285714286
335,2015-16,2,AE341A,28,AEROSPACE PROPULSION,6.14285714285714
336,2015-16,2,ESO202A,208,MECHANICS OF SOLIDS,6.86538461538462
337,2015-16,2,MSE202A,71,RATE PROCESSES,6.45070422535211
338,2015-16,2,MSE604A,18,SCIENCE AND TECHNOLOGY OF THIN FILMS AND DEVICE FABRICATION,5.33333333333333
339,2015-16,2,MSE675A,17,SURFACE ENGINEERING,6.70588235294118
340,2015-16,2,MBA666A,15,PROJECT MANAGEMENT,8.13333333333333
341,2015-16,2,PHY412A,29,STATISTICAL MECHANICS,5.79310344827586
342,2015-16,2,CS628A,23,COMPUTER SYSTEMS SECURITY,7.30434782608696
343,2015-16,2,PSY468A,28,SOCIAL COGNITION,7.21428571428571
344,2015-16,2,ME341A,40,HEAT & MASS TRANSFER,5
345,2015-16,2,ME351A,40,DESIGN OF MACHINE ELEMENTS,5.85
346,2015-16,2,CSO202A,56,"ATOMS, MOLECULES AND PHOTONS",7.5
347,2015-16,2,ECO501A,26,ENVIROMENTAL ECONOMICS AND POLICY,7
348,2015-16,2,ECO753A,15,LABOUR ECONOMICS,8
349,2015-16,2,ECO502A,25,APPLIED GAME THEORY,6
350,2015-16,2,CS365A,16,ARTIFICIAL INTELLIGENCE PROGRAMMING,7.875
351,2015-16,2,CS251A,105,COMPUTING LABORATORY-I,7.2
352,2015-16,2,TA202A,416,MANUFACTURING PROCESSES II,6.4375
353,2015-16,2,CS210A,97,DATA STRUCTURES AND ALGORITHMS,7.01030927835051
354,2015-16,2,MSO201A,373,PROBABILITY AND STATISTICS,6.28954423592493
355,2015-16,2,ENG458A,21,COMEDY: FROM SITCOM TO STANDUP!,8.19047619047619
356,2015-16,2,CS641A,15,MODERN CRYPTOLOGY,7.33333333333333
357,2015-16,2,CHE381A,28,PROCESS CONTROL,6.92857142857143
358,2015-16,2,CHE221A,80,CHEMICAL ENGINEERING THERMODYNAMICS,6.55
359,2015-16,2,CHE261A,79,CHEMICAL PROCESS INDUSTRIES,7.46835443037975
360,2015-16,2,CHM222A,37,BASIC PHYSICAL CHEMISTRY,5.83783783783784
361,2015-16,2,LIF101A,423,INTRODUCTION TO BIOLOGY,7.22458628841608
362,2015-16,2,AE696A,18,"INSTRUMENTATION, MEASUREMENTS AND EXPERIMENTS IN FLUIDS",7.11111111111111
363,2015-16,2,ESO203A,241,INTRODUCTION TO ELECTRICAL ENGINEERING,7.97510373443983
364,2015-16,2,ME231A,101,FLUID MECHANICS,6.05940594059406
365,2015-16,2,MSE315A,25,MANUFACTURING PROCESSES LABORATORY,9.04
366,2015-16,2,PHY102A,420,PHYSICS-I,6.55238095238095
367,2015-16,2,PHY103A,417,PHYSICS-II,6.4652278177458
368,2015-16,2,CSO201A,84,ORGANIC CHEMISTRY: FUNDAMENTALS AND APPLICATIONS,8
369,2015-16,2,AE621A,28,TURBULENCE,6.78571428571429
370,2015-16,2,MTH628A,36,TOPICS IN TOPOLOGY,8.11111111111111
371,2015-16,2,SOC477A,23,URBAN HABITAT AND SOCIAL INTERACTION,5.30434782608696
372,2015-16,2,CHM242A,20,BASIC INORGANIC CHEMISTRY,6.3
373,2015-16,2,CS676A,18,COMPUTER VISION AND IMAGE PROCESSING,5.44444444444445
374,2015-16,2,EE627A,15,SPEECH SIGNAL PROCESSING,9.06666666666667
375,2015-16,2,CE352A,35,FOUNDATION DESIGN,6.51428571428571
376,2015-16,2,CE382A,34,TRANSPORTATION ENGINEERING,5.47058823529412
377,2015-16,2,CE372A,40,REINFORCED CEMENT CONCRETE DESIGN,6.15
378,2015-16,2,CE272A,112,STRUCTURAL ANALYSIS,6.98214285714286
379,2015-16,2,SOC470A,30,SOCIOLOGY OF DEVELOPMENT,6.33333333333333
380,2015-16,2,EE210A,140,MICROELECTRONICS-I,6.71428571428571
381,2015-16,2,EE360A,32,POWER ELECTRONICS,5.0625
382,2015-16,2,EE311A,31,MICROELECTRONICS II,7.29032258064516
383,2015-16,2,CHM102A,835,GENERAL CHEMISTRY,7.62634730538922
384,2015-16,2,PSY458A,21,ORGANIZATIONAL AND ADMINISTRATIVE PSYCHOLOGY,7.80952380952381
385,2015-16,2,PSY151A,89,INTRODUCTION TO PSYCHOLOGY,7.34831460674157
386,2015-16,2,BSE222A,30,BIOCHEMICAL ENGINEERING,6.73333333333333
387,2015-16,2,BSE221A,30,BIOCHEMISTRY,8.2
388,2015-16,2,MTH302A,52,MATHEMATICAL LOGIC,7.30769230769231
389,2015-16,2,MTH308A,44,PRINCIPLES OF NUMERICAL COMPUTATIONS,6.86363636363636
390,2015-16,2,ART406A,17,ART CRITICISM: THEORY AND PRACTICE,7.29411764705882
391,2015-16,2,ART401A,16,APPRECIATING FAR-EASTERN CINEMA,7.5
392,2015-16,2,PHY432A,26,QUANTUM MECHANICS II,6.53846153846154
393,2015-16,2,CE242A,115,CIVIL ENGINEERING MATERIALS,5.9304347826087
394,2015-16,2,CHM101A,418,CHEMISTRY LABORATORY,9.54066985645933
395,2015-16,2,EE381A,39,ELECTRICAL ENGINEERING LABORATORY -II,7.07692307692308
396,2015-16,2,EE646A,19,PHOTONIC NETWORKS & SWITCHING,7.78947368421053
397,2015-16,2,MSE305A,31,MATERIALS PROCESSING,6.83870967741936
398,2015-16,2,ME675A,15,NEW PRODUCT DESIGN AND PROTOTYPING,8.4
399,2015-16,2,PHY101A,414,PHYSICS LABORATORY,8.26086956521739
400,2015-16,2,ECO342A,29,ECONOMETRICS II,7.58620689655172
401,2015-16,2,CHM637A,15,MOLECULAR SPECTROSCOPY,6.4
402,2015-16,2,ME771A,28,SMART MATERIALS AND STRUCTURE,7.07142857142857
403,2015-16,2,EE698G,15,PROBABILISTIC MOBILE ROBOTICS,7.06666666666667
404,2015-16,2,CS654A,16,SOFTWARE ARCHITECTURE,8.125
405,2015-16,2,ME664A,15,FUNDAMENTALS OF CASTING &  SOLIDIFICATION,8.4
406,2015-16,2,ME630A,21,NUMERICAL FLUID FLOW AND HEAT TRANSFER,8.47619047619048
407,2015-16,2,EE609A,22,CONVEX OPTIMIZATION IN SIGNAL PROCESSING AND COMMUNICATIONS,7.45454545454545
408,2015-16,2,ME649A,23,EXPERIMENTAL METHODS IN THERMAL SCIENCES,7.91304347826087
409,2015-16,2,MTH599A,24,PROJECT-II,9.66666666666667
410,2015-16,2,MTH653A,25,INTEGRAL EQUATIONS,7.2
411,2015-16,2,ECO506A,39,BEHAVIOURAL AND EXPERIMENTAL ECONOMICS,8.1025641025641
412,2015-16,2,MTH426A,20,AN INTRODUCTION TO MATHEMATICAL MODELLING,5.6
413,2015-16,2,ME778A,24,ENGINEERING ACOUSTICS AND ITS CONTROL,6.66666666666667
414,2015-16,2,HSO201A,45,APPLIED PROBABILITY AND STATISTICS,8.26666666666667
415,2015-16,2,AE675A,15,INTRODUCTION TO FINITE ELEMENT METHODS,6.4
416,2015-16,2,ECO101A,86,INTRODUCTION TO ECONOMICS,8.62790697674418
417,2015-16,2,CHM202A,19,BASIC ORGANIC CHEMISTRY -II,7.05263157894737
418,2015-16,2,ME354A,34,VIBRATION & CONTROL,6.58823529411765
419,2015-16,2,PSY790A,15,HUMAN COGNITIVE PROCESSES,6
420,2015-16,2,SOC473A,15,INDIAN SOCIETY AND CULTURE,6.53333333333333
421,2015-16,2,MSE204A,72,INTRODUCTION OF BIOMATERIALS,6.19444444444445
422,2015-16,2,MSE304A,29,PRINCIPLES OF METAL EXTRACTION & REFINING,6.68965517241379
423,2015-16,2,MSE312A,29,FUNCTIONAL MATERIALS LABORATORY,8.41379310344828
424,2015-16,2,MSE314A,29,PROCESS ENGINEERING LABORATORY,7.37931034482759
425,2015-16,2,ECO261A,42,INTRODUCTION TO MATHEMATICAL ECONOMICS,8.04761904761905
426,2015-16,2,ART105A,113,INTRODUCTION TO THE ART OF VIDEO MAKING,7.87610619469027
427,2015-16,2,CE332A,18,SURVEY AND GEOLOGY CAMP,9.33333333333333
428,2015-16,2,CHE331A,28,CHEMICAL REACTION ENGINEERING,6.28571428571429
429,2015-16,2,AE251A,50,EXPERIMENTS IN AEROSPACE ENGINEERING-I,5.36
430,2015-16,2,PHY210A,32,THERMAL PHYSICS,6.0625
431,2015-16,2,PHY473A,29,COMPUTATIONAL PHYSICS,7.51724137931034
432,2015-16,2,TA101A,416,ENGINEERING GRAPHICS,7.01923076923077
433,2015-16,2,ART402A,15,MODERN ART,5.73333333333333
434,2015-16,2,AE351A,27,EXPERIMENTS IN AEROSPACE ENGINEERING -II,8.07407407407407
435,2015-16,2,PHY226B,27,RELATIVITY,7.40740740740741
436,2015-16,2,BSE616A,15,BIOPHARMACEUTICALS,7.46666666666667
437,2015-16,2,MSE203A,73,STRUCTURE & CHARACTERIZATION OF MATERIALS,6.21917808219178
438,2015-16,2,PHI446A,19,PHILOSOPHY OF SCIENCE,8.94736842105263
439,2015-16,2,CHE391A,26,UNIT OPERATION LABORATORY -I,8.38461538461539
440,2015-16,2,ECO311A,27,DEVELOPMENT ECONOMICS,7.33333333333333
441,2015-16,2,ECO399A,19,UG PROJECT -II,8.21052631578947
442,2015-16,2,AE361A,26,AEROMODEL DESIGN & FABRICATION,9.30769230769231
443,2015-16,2,SOC479A,16,"POPULATION, ECONOMY AND SOCIETY",8
444,2015-16,2,CE262A,99,ENGINEERING HYDRAULICS,7.05050505050505
445,2015-16,2,EE250A,134,CONTROL SYSTEMS ANALYSIS,7.49253731343284
446,2015-16,2,ESC201A,371,INTRODUCTION TO ELECTRONICS,6.98652291105121
447,2015-16,2,TA201A,383,MANUFACTURING PROCESSES I,7.57180156657963
448,2015-16,2,SOC171A,30,INTRODUCTORY SOCIOLOGY,6.66666666666667
449,2015-16,2,CE723A,16,FINITE ELEMENT METHODS IN CIVIL ENGINEERING,8.25
450,2015-16,2,ENG124A,29,LANGUAGE AND SOCIETY,8
451,2015-16,2,BSE223A,28,BIOCHEMISTRY & BIOCHEMICAL ENGINEERING LAB,7.85714285714286
452,2015-16,2,CHE211A,76,FLUID MECHANICS AND ITS APPLICATION,7.07894736842105
453,2015-16,2,ME222A,101,NATURE AND PROPERTIES OF MATERIALS,7.34653465346535
454,2015-16,2,MTH102A,778,MATHEMATICS - II,6.7120822622108
455,2015-16,2,PHI141A,44,INTRODUCTION TO PHILOSOPHY,7.77272727272727
456,2015-16,2,ECO221A,38,MACROECONOMICS I,5.8421052631579
457,2015-16,2,ME765A,16,MANUFACTURING AUTOMATION,8.375
458,2015-16,2,AE698A,21,INTRO TO VIRTUAL INSTRUMENTATION,7.71428571428571
459,2015-16,2,ESC101A,406,FUNDAMENTAL OF COMPUTING,6.39408866995074
460,2015-16,2,AE612A,17,AERODYNAMICS II,8
461,2015-16,2,EE670A,16,WIRELESS COMMUNICATIONS,8.5
462,2015-16,2,MSE617A,16,MATHEMATICS AND COMPUTATIONAL METHODS,8
463,2015-16,2,ME642A,22,CONVECTIVE HEAT AND MASS TRANSFER,7.63636363636364
464,2015-16,2,ME663A,15,METAL FORMING,7.46666666666667
465,2015-16,2,ME665A,17,MICROMACHINING,7.88235294117647
466,2015-16,2,MS604A,19,CHARACTERIZATION OF MATERIALS,7.68421052631579
467,2015-16,2,MS603A,18,MECHANICAL PROPERTIES OF MATERIALS,7.66666666666667
468,2015-16,3,SOC473A,73,INDIAN SOCIETY AND CULTURE,5.53424657534247
469,2015-16,3,MSO203B,78,PARTIAL DIFFERENTIAL EQUATIONS,5.94871794871795
470,2015-16,3,PSO201A,69,QUANTUM PHYSICS,6.7536231884058
471,2015-16,3,MBA665A,41,MANUFACTURING PLANNING AND CONTROL,6.87804878048781
472,2015-16,3,PHI455A,30,PHILOSOPHICAL LOGIC,6.6
473,2015-16,3,ART401A,69,APPRECIATING FAR-EASTERN CINEMA,7.2463768115942
474,2015-16,3,SOC752A,22,APPLIED STATISTICS FOR SOCIOLOGISTS AND OTHER SOCIAL SCIENTISTS,7.81818181818182
475,2015-16,3,ESC201A,84,INTRODUCTION TO ELECTRONICS,6.35714285714286
476,2015-16,3,MBA645A,45,MANAGEMENT INFORMATION SYSTEMS,8.66666666666667
477,2015-16,3,SOC486A,67,HUMAN RIGHTS THEORY AND PRACTICE,7.3134328358209
478,2015-16,3,HSS401A,92,SOFT SKILLS AND PERSONALITY DEVELOPMENT,8.15217391304348
479,2015-16,3,ESO201A,61,THERMODYNAMICS,5.21311475409836
480,2015-16,3,ECO413A,77,INDIAN ECONOMIC PROBLEMS,8.36363636363636
481,2015-16,3,EE320A,36,PRINCIPLES OF COMMUNICATION,6.83333333333333
482,2015-16,3,PSY151A,100,INTRODUCTION TO PSYCHOLOGY,5.82
483,2015-16,3,ECO502A,80,APPLIED GAME THEORY,7.575
484,2015-16,3,ECO221A,61,MACROECONOMICS I,8.09836065573771
485,2015-16,3,MSO202A,32,COMPLEX VARIABLES,8.0625
486,2015-16,3,ECO101A,100,INTRODUCTION TO ECONOMICS,7.96
487,2015-16,3,PHY552A,18,CLASSICAL ELECTRODYNAMICS I,5.11111111111111
488,2015-16,3,MTH301A,28,ANALYSIS- I,6.71428571428571
489,2015-16,3,IME672A,66,DATA MINING AND KNOWLEDGE DISCOVERY,7.36363636363636
490,2015-16,3,EE340A,53,ELECTROMAGNETIC THEORY,5.54716981132075
491,2015-16,3,ECO201A,56,MICROECONOMICS I,6.07142857142857
492,2015-16,3,MTH403A,23,COMPLEX ANALYSIS,7.21739130434783
493,2015-16,3,ME685A,16,APPLIED NUMERICAL METHODS,8.5
494,2016-17,1,NT611A,46,NUCLEAR POWER ENGINEERING I,6.78260869565217
495,2016-17,1,ENG439A,20,LITERATURE AND CENSORSHIP,6.1
496,2016-17,1,AE618A,34,FINITE ELEMENT METHODS FOR FLUID DYNAMICS,7.52941176470588
497,2016-17,1,AE451A,34,EXPERIMENTS IN AEROSPACE ENGINEERING III,8
498,2016-17,1,AE311A,50,COMPRESSIBLE AERODYNAMICS,5.76
499,2016-17,1,AE684A,72,AIRCRAFT MATERIALS AND PROCESSES,7.13888888888889
500,2016-17,1,AE471A,21,B TECH PROJECT,5.33333333333333
501,2016-17,1,MSE671A,28,HEAT TREATMENT AND SURFACE HARDENING,8.28571428571429
502,2016-17,1,MSE681A,15,SOLAR ENERGY TECHNOLOGIES AND MATERIALS,7.6
503,2016-17,1,ESO202A,181,MECHANICS OF SOLIDS,6.41988950276243
504,2016-17,1,MSO203B,506,PARTIAL DIFFERENTIAL EQUATIONS,5.60079051383399
505,2016-17,1,SOC482A,30,SOCIOLOGY OF GLOBALIZATION,6.66666666666667
506,2016-17,1,MSE303A,74,ELECTRONIC & MAGNETIC PROPERTIES OF MATERIALS,5.59459459459459
507,2016-17,1,SOC753A,34,SOCIOLOGY OF MOBILITY,7
508,2016-17,1,CS252A,100,COMPUTING LABORATORY II,6.48
509,2016-17,1,CS345A,110,ALGORITHMS -II,6.74545454545455
510,2016-17,1,CS340A,100,THEORY OF COMPUTATION,5.14
511,2016-17,1,PSY451A,40,PSYCHOLOGY OF ADJUSTMENT,7.2
512,2016-17,1,CHE453A,28,CHEMICAL ENGINEERING DESIGN,5.07142857142857
513,2016-17,1,CHE352A,78,CHEMICAL PROCESS SIMULATION LAB,6.43589743589744
514,2016-17,1,CHE641A,31,MATHEMATICAL METHODS IN CHEMICAL ENGINEERING,6.38709677419355
515,2016-17,1,SOC473A,60,INDIAN SOCIETY AND CULTURE,6.13333333333333
516,2016-17,1,CS330A,95,OPERATING SYSTEMS,6.31578947368421
517,2016-17,1,CE666A,32,AIR POLLUTION AND ITS CONTROL,5.6875
518,2016-17,1,LIF101A,436,INTRODUCTION TO BIOLOGY,6.5045871559633
519,2016-17,1,CHM401A,41,ORGANIC CHEMISTRY I,6.73170731707317
520,2016-17,1,ESO209A,184,DYNAMICS,6.71739130434783
521,2016-17,1,AE614A,31,VISCOUS FLOWS,7.16129032258065
522,2016-17,1,ME401A,36,ENERGY SYSTEMS-II,5.94444444444445
523,2016-17,1,ME361A,100,MANUFACTURING SCIENCE & TECHNOLOGY,5.5
524,2016-17,1,ME301A,110,ENERGY SYSTEMS I,6.90909090909091
525,2016-17,1,ESO208A,301,COMPUTATIONAL METHODS IN ENGINEERING,5.55481727574751
526,2016-17,1,ART402A,38,MODERN ART,6.47368421052632
527,2016-17,1,PHY102A,443,PHYSICS-I,5.95033860045147
528,2016-17,1,PHY103A,436,PHYSICS-II,5.86697247706422
529,2016-17,1,ESC101A,383,FUNDAMENTAL OF COMPUTING,6.75718015665796
530,2016-17,1,MTH101A,870,MATHEMATICS I,5.40229885057471
531,2016-17,1,MSE693A,26,MATERIALS SCIENCE TECHNOLOGIES FOR APPLICATIONS IN LIFE SCIENCES,7.92307692307692
532,2016-17,1,MSE694A,25,NANOSTRUCTURES AND NANOMATERIALS: CHARACTERIZATION AND PROPERTIES,8.32
533,2016-17,1,CHM203A,53,BASIC ORGANIC CHEMISTRY-I,7.77358490566038
534,2016-17,1,PHI446A,49,PHILOSOPHY OF SCIENCE,7.91836734693878
535,2016-17,1,ECO412A,32,INTERNATIONAL ECONOMICS AND FINANCE,6.1875
536,2016-17,1,ENG445A,16,LITERATURE & THE INDIVIDUAL,7.625
537,2016-17,1,ESO204A,315,FLUID MECHANICS AND RATE PROCESSES,6.57777777777778
538,2016-17,1,ECO498A,22,UNDER GRADUATE PROJECT-III,6.90909090909091
539,2016-17,1,CE351A,115,SOIL MECHANICS,5.79130434782609
540,2016-17,1,CE361A,114,ENGINEERING HYDROLOGY,6.70175438596491
541,2016-17,1,CE441B,42,CONSTRUCTION MANAGEMENT,5.85714285714286
542,2016-17,1,EE380A,127,ELECTRICAL ENGINEERING LAB I,9.11811023622047
543,2016-17,1,EE330A,138,POWER SYSTEMS,6.82608695652174
544,2016-17,1,EE629A,21,DIGITAL SWITCHING,8.85714285714286
545,2016-17,1,EE650A,35,BASICS OF MODERN CONTROL SYSTEMS,6.51428571428571
546,2016-17,1,EE604A,26,IMAGE PROCESSING,6.46153846153846
547,2016-17,1,MSE301A,73,PHASE TRANSFORMATIONS,6.27397260273973
548,2016-17,1,BSE656A,38,NEUROBIOLOGY,7.52631578947368
549,2016-17,1,TA101A,434,ENGINEERING GRAPHICS,7.41935483870968
550,2016-17,1,MSE302A,70,MECHANICAL BEHAVIOUR OF MATERIALS,7.54285714285714
551,2016-17,1,PHY431A,72,QUANTUM MECHANICS I,7.16666666666667
552,2016-17,1,PHY552A,20,CLASSICAL ELECTRODYNAMICS I,6.2
553,2016-17,1,PHY615A,16,NON-EQULIBRIUM STATISTICAL MECHANICS,6.125
554,2016-17,1,CE451A,17,APPLICATION OF GEOTECHNICAL ENGINEERING,6.47058823529412
555,2016-17,1,ESO201A,264,THERMODYNAMICS,6.12878787878788
556,2016-17,1,PHY101A,422,PHYSICS LABORATORY,8.31279620853081
557,2016-17,1,ART105A,105,INTRODUCTION TO THE ART OF VIDEO MAKING,8.17142857142857
558,2016-17,1,ECO341A,47,ECONOMETRICS I,6.12765957446808
559,2016-17,1,MSO202A,391,COMPLEX VARIABLES,6.85933503836317
560,2016-17,1,AE331A,56,INTRODUCTION TO AEROSPACE STRUCTURES,5.35714285714286
561,2016-17,1,CS771A,152,MACHINE LEARNING TECHNIQUES,8.44736842105263
562,2016-17,1,ECO523A,68,ECONOMIC GROWTH THEORY AND PRACTICE,7.47058823529412
563,2016-17,1,AE321A,150,FLIGHT MECHANICS I,8.05333333333333
564,2016-17,1,ESO206A,114,PRINCIPLES OF BIOTECHNOLOGY,6.05263157894737
565,2016-17,1,ME352A,101,THEORY OF MECHANISMS & MACHINES,5.94059405940594
566,2016-17,1,CS203B,112,MATHEMATICS FOR COMPUTER SCIENCE -III,7.25
567,2016-17,1,CS671A,15,INTRODUCTION TO NATURAL LANGUAGE PROCESSING,6.13333333333333
568,2016-17,1,PHY305A,47,PHYSICS OF UNIVERSE,6.42553191489362
569,2016-17,1,MTH201A,40,A FIRST COURSE IN LINEAR ALGEBRA,6
570,2016-17,1,PHY315A,21,MODERN PHYSICS LABORATORY,8
571,2016-17,1,ESO213A,88,FUNDAMENTALS OF EARTH SCIENCES,6.11363636363636
572,2016-17,1,EE602A,26,STATISTICAL SIGNAL PROCESSING-I,7.92307692307692
573,2016-17,1,BSE311A,31,MOLECULAR CELL BIOLOGY,7.16129032258065
574,2016-17,1,MTH401A,24,THEORY OF COMPUTATION,5.91666666666667
575,2016-17,1,ART401A,42,APPRECIATING FAR-EASTERN CINEMA,7.76190476190476
576,2016-17,1,EE370A,140,DIGITAL ELECTRONICS,7.7
577,2016-17,1,MSE670A,24,SOLIDIFICATION PROCESSING,8.83333333333333
578,2016-17,1,ECO321A,35,MACROECONOMICS-II,8.34285714285714
579,2016-17,1,CE651A,22,SPECIAL CONCRETES,8
580,2016-17,1,ECO301A,45,MICROECONOMICS II,6.35555555555555
581,2016-17,1,PSY790A,65,HUMAN COGNITIVE PROCESSES,7.63076923076923
582,2016-17,1,CE331A,108,GEOINFORMATICS,5.57407407407407
583,2016-17,1,CE605A,52,PROBABILITY AND STATISTICS FOR CIVIL ENGINEERS,7
584,2016-17,1,CE606A,22,OPTIMIZATION METHODS FOR CIVIL ENGINEERS,8.45454545454546
585,2016-17,1,CE620A,20,STRUCTURAL DYNAMICS,7.9
586,2016-17,1,CHE251A,86,INTRODUCTION TO CHE AND PROCESS CALCULATION,6.18604651162791
587,2016-17,1,CHE492A,26,UNIT OPERATIONS AND PROCESS CONTROL LABORATORY,7.23076923076923
588,2016-17,1,CHE313A,78,MASS TRANSFER & ITS APPLICATIONS,7.02564102564103
589,2016-17,1,CHE312A,81,HEAT TRANSFER & ITS APPLICATIONS,6.44444444444445
590,2016-17,1,ME685A,27,APPLIED NUMERICAL METHODS,7.33333333333333
591,2016-17,1,EE320A,101,PRINCIPLES OF COMMUNICATION,6.93069306930693
592,2016-17,1,EE654A,20,ROBUST CONTROL SYSTEMS,6.9
593,2016-17,1,AE441A,26,TURBO-MACHINERY,6.76923076923077
594,2016-17,1,AE461A,27,AIRCRAFT DESIGN-I,8.22222222222222
595,2016-17,1,BSE611A,19,MODERN INSTRUMENTAL METHODS IN BIOLOGICAL SCIENCES,7.05263157894737
596,2016-17,1,ESO203A,110,INTRODUCTION TO ELECTRICAL ENGINEERING,6.72727272727273
597,2016-17,1,CS201A,109,MATHEMATICS FOR COMPUTER SCIENCE -I,6.91743119266055
598,2016-17,1,MTH517A,16,TIME SERIES ANALYSIS,7.875
599,2016-17,1,ME761A,15,COMPUTER AIDED MANUFACTURING,7.86666666666667
600,2016-17,1,PHY401A,72,CLASSICAL MECHANICS I,6.36111111111111
601,2016-17,1,HSS403A,37,SOCIAL AND BEHAVIOURAL ASPECTS OF HEALTH,7.02702702702703
602,2016-17,1,ME763A,19,ROBOT MANIPULATORS: DYNAMICS AND CONTROL,8.10526315789474
603,2016-17,1,ECO411A,29,INDUSTRIAL ECONOMICS,8.3448275862069
604,2016-17,1,PHI143A,51,INTRODUCTION TO POLITICAL PHILOSOPHY,7.09803921568627
605,2016-17,1,CS202A,119,MATHEMATICS FOR COMPUTER SCIENCE -II,7.12605042016807
606,2016-17,1,AE664A,34,APPLIED COMPRESSIBLE FLOWS,7.47058823529412
607,2016-17,1,ECO201A,49,MICROECONOMICS I,7.10204081632653
608,2016-17,1,CHE613A,21,THE STRUCTURE & RHEOLOGY OF COMPLEX FLUIDS,6.95238095238095
609,2016-17,1,PHY543A,19,CONDENSED MATTER PHYSICS I,5.15789473684211
610,2016-17,1,CE671A,16,INTRODUCTION TO REMOTE SENSING,7.875
611,2016-17,1,SOC481A,38,SOCIETY AND SOCIAL PROBLEMS OF INDIA,7.36842105263158
612,2016-17,1,EE663A,18,POWER ELECTRONICS IN SOLAR PHOTOVOLTAIC SYSTEMS,7.88888888888889
613,2016-17,1,EE673A,27,DIGITAL COMMUNICATION NETWORKS,7.62962962962963
614,2016-17,1,ME321A,107,ADVANCE MECHANICS OF SOLIDS,8.33644859813084
615,2016-17,1,MSE628A,19,ELECTRONIC DEVICES AND CHARACTERIZATION,7.78947368421053
616,2016-17,1,ME631A,32,VISCOUS FLOW THEORY,7.375
617,2016-17,1,ME641A,30,CONDUCTION AND RADIATION,7.2
618,2016-17,1,CS637A,22,EMBEDDED AND CYBER-PHYSICAL SYSTEMS,8.54545454545455
619,2016-17,1,ENG448A,22,LANGAUGES OF SOUTH ASIA,7.63636363636364
620,2016-17,1,ME623A,45,FINITE ELEMENT METHODS IN ENGINEERING MECHANICS,7.82222222222222
621,2016-17,1,MBA745A,20,BUSINESS PROCESS PATTERNS,8.2
622,2016-17,1,MBA744A,26,BUSINESS PROCESS MODELLING,8.15384615384615
623,2016-17,1,AE201A,56,INTRODUCTION TO AEROSPACE ENGINEERING,7.46428571428571
624,2016-17,1,PHY461A,42,EXPERIMENTAL PHYSICS I,8.19047619047619
625,2016-17,1,SOC171A,68,INTRODUCTORY SOCIOLOGY,6.35294117647059
626,2016-17,1,MTH523A,28,FLUID MECHANICS,6.78571428571429
627,2016-17,1,PHY224A,29,OPTICS,7.44827586206897
628,2016-17,1,MBA601A,46,ACCOUNTING & FINANCE,8.39130434782609
629,2016-17,1,AE663A,32,FUNDAMENTALS OF COMBUSTION,7.4375
630,2016-17,1,CHM621A,15,CHEMICAL BINDING,8.26666666666667
631,2016-17,1,ESO205A,160,NATURE AND PROPERTIES OF MATERIALS,7.5875
632,2016-17,1,CHM423A,44,PHYSICAL CHEMISTRY LABORATORY,9.86363636363636
633,2016-17,1,CE631A,18,ADVANCED GEOTECHNICAL ENGINEERING,8.66666666666667
634,2016-17,1,IME602A,39,PROBABILITY AND STATISTICS,7.23076923076923
635,2016-17,1,MTH412A,26,APPLIED STOCHASTIC PROCESS,6.61538461538462
636,2016-17,1,MTH658A,15,NONLINEAR DYNAMICAL SYSTEMS,7.2
637,2016-17,1,EE200A,179,"SIGNALS, SYSTEMS & NETWORKS",6.97206703910615
638,2016-17,1,CE689A,17,CHARACTERIZATION OF PAVEMENT MATERIALS AND ANALYSIS OF PAVEMENTS,7.29411764705882
639,2016-17,1,CE678A,15,INTRODUCTION TO GEODESY,7.2
640,2016-17,1,MSE682A,16,COMPUTER SIMULATIONS IN MATERIALS SCIENCE,7.25
641,2016-17,1,MTH215A,19,NUMBER THEORY,6.42105263157895
642,2016-17,1,MTH301A,135,ANALYSIS- I,8.05925925925926
643,2016-17,1,PHI450A,35,PHILOSOPHICAL AESTHETICS,5.94285714285714
644,2016-17,1,MTH428A,47,MATHEMATICAL METHODS,7.65957446808511
